date,weekday,scenario_name,ad_spend_multiplier,baseline_revenue,scenario_revenue,uplift,uplift_pct,future_baseline_ad_spend,future_scenario_ad_spend,extra_ad_cost,incremental_profit_proxy,roi_proxy,lower_85,upper_85,interval_width,interval_width_pct,effective_max_interval_width_pct,growth_score,efficiency_score,balanced_score,primary_reason,secondary_reason,recommend_flag
2024-12-14,Saturday,heavy_push,2.5,161487.22358374004,162954.76369227088,1467.5401085308404,0.9087654589403724,29392.13,73480.325,44088.19499999999,-2941.2793914691592,-0.06671353616243894,139930.23521713755,183044.21195034252,43113.97673320497,0.26698072935069067,0.42000000000000004,0.7025557331990717,0.03459047659347403,0.4752645446602308,High growth candidate,Strong Saturday pattern,True
2024-12-19,Thursday,heavy_push,2.5,161864.2104631072,162802.69150891207,938.4810458048596,0.57979527600313,29392.13,73480.325,44088.19499999999,-3470.33845419514,-0.0787135525551713,140307.22209650473,183421.1988297097,43113.97673320497,0.26635892276527484,0.42000000000000004,0.2670437912768711,-0.025911974857830228,0.18811820321448633,High growth candidate,Year-end seasonal opportunity,True
2024-12-21,Saturday,heavy_push,2.5,162141.07208735554,163081.1583538618,940.0862665062596,0.5797952698868158,29392.13,73480.325,44088.19499999999,-3468.73323349374,-0.07867714324647994,140584.08372075306,183698.06045395802,43113.97673320497,0.2659041054691976,0.42000000000000004,0.2778582121990269,-0.015892188107339264,0.19373595133955554,High growth candidate,Strong Saturday pattern,True
2024-12-23,Monday,heavy_push,2.5,162635.4054020534,163578.35777205913,942.952370005718,0.5797952590179434,29392.13,73480.325,44088.19499999999,-3465.8671299942816,-0.07861213483551055,141078.41703545093,184192.3937686559,43113.97673320497,0.26509588503574766,0.42000000000000004,0.29708430434541433,0.001915093649444817,0.20372491004271165,High growth candidate,Year-end seasonal opportunity,True
2024-12-24,Tuesday,heavy_push,2.5,159663.5279206002,160185.74556972992,522.2176491297141,0.32707385082296947,29392.13,73480.325,44088.19499999999,-3886.6018508702855,-0.08815515924093255,138106.53955399772,181220.51628720268,43113.97673320497,0.27003021475665573,0.42000000000000004,-0.16312225982622974,-0.16312225982622974,-0.08156112991311487,Balanced candidate,Year-end seasonal opportunity,True
2024-12-25,Wednesday,heavy_push,2.5,164271.0626796177,165223.4984546617,952.4357750439958,0.579795223521234,29392.13,73480.325,44088.19499999999,-3456.383724956004,-0.07839703405766565,142714.0743130152,185828.05104622018,43113.97673320497,0.2624563086761746,0.42000000000000004,0.35995306490844003,0.060089273552961786,0.2364031155139328,High growth candidate,Year-end seasonal opportunity,True
2024-12-28,Saturday,heavy_push,2.5,162991.44380732463,163936.4604584317,945.0166511070856,0.5797952512306157,29392.13,73480.325,44088.19499999999,-3463.802848892914,-0.07856531320669659,141434.45544072214,184548.4321739271,43113.97673320497,0.2645168097545712,0.42000000000000004,0.3108662863657329,0.014675192295870963,0.2108866481971884,High growth candidate,Strong Saturday pattern,True
2024-12-31,Tuesday,heavy_push,2.5,159527.610516713,160452.54415010574,924.9336333927349,0.5797953284681299,29392.13,73480.325,44088.19499999999,-3483.8858666072647,-0.07902083237037183,137970.62215011052,181084.59888331548,43113.97673320497,0.2702602802960438,0.42000000000000004,0.1744201062839087,-0.11182926965527619,0.14002950812702608,High growth candidate,Year-end seasonal opportunity,True
2025-01-03,Friday,heavy_push,2.5,160599.81734446387,161530.96754398683,931.1501995229628,0.5797953042037262,29392.13,73480.325,44088.19499999999,-3477.669300477037,-0.07887982940732859,139042.82897786138,182156.80571106635,43113.97673320497,0.2684559512339394,0.27,0.21722633800128122,-0.07210043131712748,0.16224797685897413,High growth candidate,,True
2025-01-04,Saturday,heavy_push,2.5,160312.74442019092,161242.2301947431,929.4857745521876,0.5797953106684646,29392.13,73480.325,44088.19499999999,-3479.333725447812,-0.07891758157592554,138755.75605358844,181869.7327867934,43113.97673320497,0.2689366768009424,0.27,0.20581634316339056,-0.08268648407091757,0.156324676657782,High growth candidate,Strong Saturday pattern,True
